BioMarkers	Paclitaxel.estimate	Paclitaxel.se	Paclitaxel.n	Paclitaxel.tstat	Paclitaxel.fstat	Paclitaxel.pvalue	Paclitaxel.df	Paclitaxel.fdr
ENSG00000154027	-0.09222263	0.04816904	488	-1.914562354	3.665549006	0.056161682	465	0.235169704
ENSG00000106404	0.035548591	0.049060584	488	0.72458557	0.525024248	0.469070736	465	0.728827743
ENSG00000124172	-0.041014584	0.043904118	488	-0.934185358	0.872702283	0.350693131	465	0.632979922
ENSG00000204300	-0.125838774	0.046941564	488	-2.680753741	7.186440621	0.007606647	465	0.068579696
ENSG00000174460	0.061005748	0.044709226	488	1.364500199	1.861860792	0.173070151	465	0.442939251
ENSG00000080345	0.118427883	0.045299553	488	2.614327832	6.834710013	0.009230455	465	0.077692571
ENSG00000259540	-0.034249698	0.046806729	488	-0.731725957	0.535422876	0.46470445	465	0.725498355
ENSG00000139352	-0.12484077	0.048425536	488	-2.577994583	6.646056072	0.01024423	465	0.083251253
ENSG00000198590	-0.077266755	0.044410465	488	-1.739832153	3.02701592	0.082550128	465	0.295545104
ENSG00000151923	0.145382787	0.046207035	488	3.146334451	9.89942048	0.001759404	465	0.026449172
ENSG00000150995	0.079500709	0.051509937	488	1.543405296	2.382099908	0.123412713	465	0.369665845
ENSG00000007866	-0.020878495	0.053966427	488	-0.386879336	0.149675621	0.699022528	465	0.872215876
ENSG00000158966	0.018340152	0.04982093	488	0.368121429	0.135513386	0.712950208	465	0.878476673
ENSG00000157119	-0.048903212	0.043805406	488	-1.116373913	1.246290715	0.264838651	465	0.550859992
ENSG00000225194	-0.044997597	0.043033805	488	-1.045633706	1.093349848	0.296273419	465	0.583972728
ENSG00000104332	-0.012597389	0.052380038	488	-0.240499799	0.057840153	0.810048813	465	0.923481446
ENSG00000074966	-0.119717318	0.048412759	488	-2.472846415	6.114969394	0.013760682	465	0.100102333
ENSG00000260743	0.072250367	0.04770389	488	1.514559228	2.293889655	0.130563474	465	0.38133066
ENSG00000155755	0.113328345	0.049781308	488	2.276524046	5.182561733	0.023268336	465	0.137888477
ENSG00000156510	-0.003464616	0.051209103	488	-0.067656253	0.004577369	0.946088356	465	0.982546198
ENSG00000196683	0.104629706	0.048442621	488	2.159868819	4.665033315	0.031293233	465	0.164374536
ENSG00000023734	0.116212047	0.045751436	488	2.540074276	6.451977329	0.011407232	465	0.089017312
ENSG00000101574	0.076542075	0.045546587	488	1.680522728	2.824156638	0.09352723	465	0.317442669
ENSG00000114054	0.12599466	0.045949118	488	2.742047394	7.518823909	0.006341254	465	0.061393948
ENSG00000177125	-0.000588344	0.046962705	488	-0.012527899	0.000156948	0.990009817	465	0.997130757
ENSG00000078246	-0.010135623	0.049915332	488	-0.203056312	0.041231866	0.839179839	465	0.936924288
ENSG00000170545	0.027988045	0.056065496	488	0.499202676	0.249203312	0.6178727	465	0.827522102
ENSG00000132199	0.145516857	0.050707848	488	2.869710734	8.235239698	0.004295668	465	0.048080745
ENSG00000166164	0.099463973	0.04528543	488	2.196379145	4.824081348	0.028557763	465	0.155814892
ENSG00000121644	0.127496307	0.045460389	488	2.804558222	7.865546823	0.005249569	465	0.054493194
ENSG00000134070	0.043566204	0.049853554	488	0.873883622	0.763672585	0.382632719	465	0.660275558
ENSG00000139160	-0.060207347	0.046050265	488	-1.307426727	1.709364647	0.191713901	465	0.467016928
ENSG00000124107	-0.104468311	0.051270174	488	-2.037603981	4.151829985	0.042155111	465	0.198009369
ENSG00000169249	-0.047846959	0.046353088	488	-1.032228069	1.065494787	0.30250185	465	0.590379829
ENSG00000072954	-0.003295243	0.048655653	488	-0.067725793	0.004586783	0.946033027	465	0.982546198
ENSG00000178723	0.087831751	0.045393318	488	1.934904865	3.743856837	0.053608087	465	0.227859973
ENSG00000138615	-0.051991051	0.048007693	488	-1.08297332	1.172831212	0.279381506	465	0.565312781
ENSG00000100364	0.041051724	0.048448095	488	0.847334111	0.717975096	0.397244818	465	0.673365679
ENSG00000163364	-0.049177603	0.0540153	488	-0.910438387	0.828898057	0.36306305	465	0.644586736
ENSG00000269289	-0.022659015	0.04374486	488	-0.517981197	0.26830452	0.604717741	465	0.82055517
ENSG00000082258	-0.002153557	0.045831713	488	-0.046988357	0.002207906	0.962542681	465	0.986637043
ENSG00000105974	-0.05639896	0.05520613	488	-1.021606832	1.043680519	0.307498219	465	0.59564791
ENSG00000174417	-0.094407675	0.045378101	488	-2.080467716	4.328345916	0.038029577	465	0.185478631
ENSG00000198844	-0.05846133	0.045569901	488	-1.282893499	1.645815729	0.200168456	465	0.477903085
ENSG00000102786	0.156784425	0.046167948	488	3.395958269	11.53253257	0.000742541	465	0.014883516
ENSG00000244203	-0.058441161	0.044753643	488	-1.305841427	1.705221831	0.19225213	465	0.467655932
ENSG00000187796	0.079915126	0.046340053	488	1.724536764	2.974027052	0.085275525	465	0.300880411
ENSG00000100307	0.070119126	0.047793219	488	1.467135444	2.152486411	0.143015208	465	0.400922821
ENSG00000170262	-0.071317885	0.043744729	488	-1.630319508	2.657941697	0.103711115	465	0.33588335
ENSG00000101343	-0.038993804	0.046337147	488	-0.841523631	0.708162021	0.400487208	465	0.675301406
ENSG00000189129	-0.035688104	0.043944868	488	-0.812110863	0.659524055	0.41714356	465	0.687989676
ENSG00000109066	-0.060196538	0.046031835	488	-1.307715349	1.710119433	0.19161603	465	0.466835307
ENSG00000105668	-0.050902608	0.046215382	488	-1.10142133	1.213128947	0.271283114	465	0.55697458
ENSG00000224441	-0.0387	0.044443329	488	-0.870771846	0.758243608	0.384328054	465	0.661490885
ENSG00000145428	0.041725811	0.046309215	488	0.90102609	0.811848015	0.36804087	465	0.648965339
ENSG00000150779	0.029604945	0.045000161	488	0.657885299	0.432813067	0.510937384	465	0.760221698
ENSG00000272138	0.057799894	0.045301356	488	1.275897667	1.627914858	0.202628651	465	0.480688967
ENSG00000130176	-0.077086844	0.048078367	488	-1.603358201	2.570757521	0.109534583	465	0.345404802
ENSG00000158352	-0.088326299	0.051456001	488	-1.716540285	2.946510551	0.086729163	465	0.303506599
ENSG00000143061	-0.019118722	0.052985308	488	-0.360830627	0.130198741	0.71838993	465	0.882030778
ENSG00000143951	-0.079382624	0.048414632	488	-1.639641159	2.688423131	0.101756101	465	0.332829047
ENSG00000139722	-0.01383486	0.048500202	488	-0.285253647	0.081369643	0.775576833	465	0.908552095
ENSG00000268153	-0.079119428	0.045387936	488	-1.743181875	3.038683049	0.081962817	465	0.294020683
ENSG00000105261	-0.030933549	0.044317693	488	-0.697995473	0.48719768	0.485528907	465	0.741545237
ENSG00000189334	0.022081767	0.055218588	488	0.39989735	0.15991789	0.689415755	465	0.867848184
ENSG00000106013	-0.052545644	0.049376244	488	-1.064188753	1.132497702	0.287795498	465	0.574042939
ENSG00000158161	0.07133755	0.051354297	488	1.389125251	1.929668963	0.165459536	465	0.433887082
ENSG00000122483	0.059642222	0.047704644	488	1.250239316	1.563098348	0.211840939	465	0.492214315
ENSG00000214922	0.039965424	0.044588753	488	0.896311766	0.803374781	0.370550051	465	0.65085261
ENSG00000230289	-0.011230799	0.045837332	488	-0.245014238	0.060031977	0.806553496	465	0.921557848
ENSG00000131732	0.076359794	0.047175577	488	1.618629789	2.619962395	0.106204974	465	0.339538319
ENSG00000116819	-0.028386364	0.048021985	488	-0.59111184	0.349413208	0.554732704	465	0.790944527
ENSG00000116260	-0.106507491	0.049503722	488	-2.1515047	4.628972474	0.031950741	465	0.166322641
ENSG00000125285	0.025433195	0.04346057	488	0.585201599	0.342460911	0.558696036	465	0.793880477
ENSG00000273001	-0.064286499	0.048898756	488	-1.314685772	1.728398679	0.189263562	465	0.46386947
ENSG00000167380	-0.024766861	0.044908642	488	-0.551494316	0.304145981	0.581559772	465	0.806180949
ENSG00000226823	0.001318194	0.044200178	488	0.029823264	0.000889427	0.976220801	465	0.991219782
ENSG00000197616	-0.031273369	0.044065896	488	-0.709695519	0.50366773	0.478248686	465	0.73540713
ENSG00000115816	0.111426941	0.045433193	488	2.452544769	6.014975845	0.014551371	465	0.103178702
ENSG00000246283	-0.009602248	0.045229903	488	-0.212298663	0.045070722	0.831967066	465	0.932896917
ENSG00000109991	-0.030731832	0.047343952	488	-0.649118427	0.421354732	0.516582304	465	0.764191483
ENSG00000131187	0.18657203	0.050807038	488	3.672169001	13.48482517	0.000268432	465	0.007485408
ENSG00000196498	-0.019302602	0.045332629	488	-0.425799298	0.181305042	0.670451109	465	0.858602776
ENSG00000075213	-0.04687129	0.051131495	488	-0.916681382	0.840304756	0.359784792	465	0.641468317
ENSG00000211782	-0.001489562	0.045459129	488	-0.032767054	0.00107368	0.973874411	465	0.990669538
ENSG00000152256	0.005141436	0.047117564	488	0.109119309	0.011907024	0.913154932	465	0.968378767
ENSG00000172673	0.028093785	0.048455101	488	0.579790055	0.336156508	0.562337009	465	0.796282885
ENSG00000140030	0.001319149	0.058458752	488	0.022565463	0.0005092	0.982006573	465	0.993316812
ENSG00000266265	-0.049343565	0.044989352	488	-1.096783185	1.202933356	0.273303844	465	0.559195896
ENSG00000267414	-0.088976847	0.046577796	488	-1.910284615	3.649187311	0.056711402	465	0.236531786
ENSG00000172116	0.04149567	0.044623619	488	0.929903741	0.864720967	0.352903413	465	0.635635945
ENSG00000259218	-0.079425104	0.049381289	488	-1.608404844	2.586966143	0.108425243	465	0.343801594
ENSG00000171611	-0.028542927	0.044823501	488	-0.636784879	0.405494982	0.524578328	465	0.769363469
ENSG00000132842	0.001076202	0.044826763	488	0.024008026	0.000576385	0.980856506	465	0.992766594
ENSG00000236747	-0.096789049	0.044306435	488	-2.18453705	4.772202125	0.029421455	465	0.159010852
ENSG00000077150	0.100645987	0.046854688	488	2.148045213	4.614098239	0.032226146	465	0.167197624
ENSG00000126243	0.057982943	0.048044959	488	1.20684759	1.456481105	0.228104424	465	0.511198991
ENSG00000234962	-0.06720098	0.044546147	488	-1.508569977	2.275783375	0.13208783	465	0.383433852
ENSG00000164542	-0.040217385	0.051249617	488	-0.784735337	0.61580955	0.433008359	465	0.699565779
ENSG00000152611	0.011643865	0.044463341	488	0.261875611	0.068578836	0.793533305	465	0.915938342
ENSG00000108946	-0.029889482	0.048466636	488	-0.616702206	0.380321611	0.537732976	465	0.779396152
ENSG00000281106	-0.044492901	0.045288872	488	-0.982424595	0.965158086	0.326401586	465	0.612431161
ENSG00000162980	0.108051824	0.050391488	488	2.144247541	4.597797517	0.032530822	465	0.168145889
ENSG00000092421	-0.117589669	0.05022251	488	-2.341373826	5.482031395	0.019634336	465	0.124935368
ENSG00000205403	-0.106533079	0.045327209	488	-2.350311918	5.523966113	0.019174649	465	0.123135698
ENSG00000136960	-0.021371929	0.050997958	488	-0.419074211	0.175623194	0.675355413	465	0.860732025
ENSG00000223573	-0.075182086	0.049423403	488	-1.521183901	2.314000462	0.128893379	465	0.378773263
ENSG00000145826	0.021030673	0.045434288	488	0.462881092	0.214258905	0.643666143	465	0.842458386
ENSG00000149150	0.181853718	0.05478273	488	3.319544622	11.0193765	0.000972526	465	0.017788699
ENSG00000163348	0.059210158	0.046217282	488	1.281125919	1.641283621	0.200787978	465	0.478608441
ENSG00000110200	0.032434038	0.044187824	488	0.734003972	0.538761831	0.46331625	465	0.724517344
ENSG00000217482	0.095553588	0.044025153	488	2.170431681	4.710773681	0.03047955	465	0.162406204
ENSG00000102893	-0.023879733	0.047422166	488	-0.503556356	0.253569004	0.614811629	465	0.825631282
ENSG00000173542	-0.137754049	0.046708417	488	-2.949233917	8.6979807	0.003346189	465	0.041238505
ENSG00000005302	-0.057347259	0.050241155	488	-1.141439888	1.302885018	0.254274383	465	0.538804909
ENSG00000115138	0.004771972	0.044831612	488	0.106442122	0.011329925	0.915277479	465	0.969225088
ENSG00000162989	0.057971868	0.043467709	488	1.333676657	1.778693427	0.182962737	465	0.456042905
ENSG00000204536	0.052396891	0.044373087	488	1.180825919	1.39434985	0.238275515	465	0.520578165
ENSG00000236398	-0.034199754	0.045592403	488	-0.750119586	0.562679393	0.453562049	465	0.717047723
ENSG00000235397	-0.025299922	0.046000598	488	-0.549991159	0.302490274	0.582589509	465	0.806817368
ENSG00000149311	-0.032814012	0.053717641	488	-0.610861003	0.373151166	0.541590071	465	0.781481347
ENSG00000118518	-0.105453424	0.044697875	488	-2.359249139	5.5660565	0.018724471	465	0.12165554
ENSG00000269741	0.053866935	0.047261341	488	1.139767386	1.299069695	0.254969979	465	0.539220436
ENSG00000187535	-0.034965035	0.044696105	488	-0.782283708	0.6119678	0.434446028	465	0.701051436
ENSG00000213063	0.122265343	0.048210027	488	2.536097782	6.431791961	0.011535757	465	0.089670804
ENSG00000117151	-0.028112611	0.045273073	488	-0.620956539	0.385587023	0.534932469	465	0.777528577
ENSG00000183801	-0.046689615	0.046944669	488	-0.994566907	0.989163332	0.320464204	465	0.607208103
ENSG00000271797	-0.046908607	0.044285957	488	-1.059220812	1.121948728	0.290049122	465	0.576515176
ENSG00000135333	0.074519265	0.047027745	488	1.584580879	2.510896561	0.113741405	465	0.353000294
ENSG00000260418	0.031522977	0.052185102	488	0.604060852	0.364889513	0.546097771	465	0.784831821
ENSG00000160716	0.02529206	0.045303592	488	0.558279362	0.311675846	0.576922338	465	0.803470086
ENSG00000171793	0.05711397	0.045264505	488	1.261782698	1.592095578	0.207659539	465	0.486620784
ENSG00000108187	-0.058519869	0.045750709	488	-1.279102989	1.636104457	0.201498719	465	0.479535341
ENSG00000106868	-0.127898031	0.048070912	488	-2.660611735	7.078854804	0.008069554	465	0.071120048
ENSG00000152229	-0.050585336	0.053172262	488	-0.951348216	0.905063427	0.341921856	465	0.626887533
ENSG00000141384	0.155925107	0.05982196	488	2.606486084	6.793769704	0.009441324	465	0.078903622
ENSG00000158292	0.093521209	0.045729621	488	2.04509041	4.182394784	0.041408312	465	0.195937385
ENSG00000175283	0.043143105	0.053969086	488	0.799404034	0.63904681	0.424464323	465	0.69316794
ENSG00000162458	-0.005805822	0.051787323	488	-0.112108937	0.012568414	0.910785409	465	0.967708106
ENSG00000132323	0.162952672	0.044678999	488	3.647187178	13.30197431	0.000295106	465	0.007931816
ENSG00000118873	-0.047026209	0.049016635	488	-0.959392846	0.920434632	0.337859448	465	0.622811931
ENSG00000188191	0.067795199	0.045657303	488	1.484870863	2.204841481	0.138255605	465	0.393503232
ENSG00000186230	0.092932711	0.046639362	488	1.992581082	3.97037937	0.046891455	465	0.21101288
ENSG00000227345	0.046959747	0.048043504	488	0.977442162	0.955393179	0.32885853	465	0.614536647
ENSG00000169718	0.120528518	0.048177294	488	2.501770162	6.258853941	0.012699961	465	0.095423646
ENSG00000141627	0.044247543	0.051625011	488	0.857095092	0.734611997	0.391833834	465	0.668320332
ENSG00000272463	-0.022978754	0.047641187	488	-0.482329591	0.232641834	0.629798789	465	0.833939215
ENSG00000128040	-0.005698021	0.04884712	488	-0.116650095	0.013607245	0.907187701	465	0.965840415
ENSG00000072163	-0.022556275	0.044920778	488	-0.502134544	0.2521391	0.615810568	465	0.826258452
ENSG00000101670	-0.000425473	0.047606802	488	-0.008937223	7.99E-05	0.992873056	465	0.997656065
ENSG00000138769	0.016279701	0.044855654	488	0.362935314	0.131722042	0.716818122	465	0.881120361
ENSG00000130254	0.128167836	0.046690508	488	2.745051243	7.535306326	0.006284434	465	0.061057497
ENSG00000262079	0.016430713	0.044478449	488	0.369408402	0.136462568	0.711991497	465	0.878267587
ENSG00000013275	-0.002455727	0.044953712	488	-0.05462791	0.002984209	0.956458366	465	0.98499986
ENSG00000145241	0.045606989	0.053754321	488	0.848433907	0.719840095	0.396632898	465	0.6729518
ENSG00000108771	-0.068386417	0.045018109	488	-1.519086831	2.307624801	0.129420244	465	0.379408118
ENSG00000196704	0.009835485	0.046234883	488	0.212728673	0.045253488	0.831631825	465	0.932896917
ENSG00000166377	-0.060583868	0.050602483	488	-1.197250904	1.433409728	0.231818753	465	0.514684413
ENSG00000153446	-0.087116592	0.044009406	488	-1.979499376	3.91841778	0.048349101	465	0.214808608
ENSG00000271806	0.025858858	0.044921298	488	0.575648047	0.331370674	0.565131564	465	0.797870298
ENSG00000216621	-0.020122673	0.045368896	488	-0.44353456	0.196722906	0.657585424	465	0.85116293
ENSG00000010932	0.042191975	0.045799159	488	0.921239086	0.848681454	0.357403313	465	0.63944281
ENSG00000170777	0.018383392	0.045155165	488	0.407116049	0.165743478	0.684110093	465	0.865700021
ENSG00000153086	0.001893228	0.047962158	488	0.03947338	0.001558148	0.968529918	465	0.98889029
ENSG00000111247	0.083313263	0.044478616	488	1.87310826	3.508534555	0.061680559	465	0.249362307
ENSG00000140284	0.160907943	0.054017568	488	2.97880764	8.873294956	0.003045072	465	0.038751938
ENSG00000232913	-0.099915584	0.044887575	488	-2.225907383	4.954663677	0.026498985	465	0.148715158
ENSG00000141401	0.099535197	0.048228166	488	2.063839534	4.25943362	0.039587188	465	0.190696808
ENSG00000083799	-0.066180054	0.050373248	488	-1.313793646	1.726053743	0.189563451	465	0.464206744
ENSG00000173627	0.008944963	0.044723075	488	0.200007791	0.040003116	0.841561926	465	0.93796316
ENSG00000179428	0.013605725	0.044807255	488	0.303650051	0.092203353	0.761530334	465	0.901597712
ENSG00000123388	0.051376592	0.048915122	488	1.050321256	1.103174742	0.294115983	465	0.581437303
ENSG00000225950	0.014724522	0.049550081	488	0.297164436	0.088306702	0.766473673	465	0.903400367
ENSG00000166002	-0.056258547	0.045955813	488	-1.224187845	1.49863588	0.221501246	465	0.503501072
ENSG00000146910	0.008156475	0.043427183	488	0.187819572	0.035276192	0.851100023	465	0.941756011
ENSG00000185666	-0.088358366	0.050609879	488	-1.745871897	3.048068682	0.081493638	465	0.293100372
ENSG00000140854	0.163325778	0.043885343	488	3.721647534	13.85066037	0.000222155	465	0.006644741
ENSG00000170175	0.008787401	0.044106703	488	0.199230517	0.039692799	0.842169515	465	0.938117622
ENSG00000065243	0.024973777	0.050795014	488	0.491658043	0.241727631	0.623193101	465	0.830032297
ENSG00000133985	-0.113441765	0.048678889	488	-2.330409905	5.430810327	0.020211376	465	0.12639369
ENSG00000260810	-0.04463471	0.048150008	488	-0.926992785	0.859315623	0.354411161	465	0.636477945
ENSG00000229919	-0.000660744	0.043366735	488	-0.015236186	0.000232141	0.987850288	465	0.996258583
ENSG00000234435	-0.091469473	0.043410877	488	-2.107063491	4.439716556	0.035647028	465	0.178048412
ENSG00000159792	-0.046487235	0.043236332	488	-1.075189146	1.1560317	0.282847617	465	0.569477256
ENSG00000159648	-0.000220434	0.043504076	488	-0.005066979	2.57E-05	0.995959326	465	0.998752481
ENSG00000133317	0.025569718	0.052602489	488	0.486093315	0.236286711	0.627129995	465	0.83247165
ENSG00000158714	-0.05960468	0.045701744	488	-1.304210199	1.700964243	0.192807115	465	0.468540009
ENSG00000153820	-0.038266066	0.044611668	488	-0.857759139	0.73575074	0.391467358	465	0.668207517
ENSG00000015171	-0.000352673	0.049116685	488	-0.007180313	5.16E-05	0.994274068	465	0.998130519
ENSG00000187951	0.24567303	0.044499387	488	5.520818248	30.47943413	5.62E-08	465	2.49E-05
