Transcript	mimic	Score	P value	miRNA(s)
AT1G02570.1	AT3G43610.1	0.7704	0.00355871886120997	ath-miR5021
AT1G02570.1	AT3G47650.1	0.6224	0.00177935943060498	ath-miR5021
AT1G02570.1	AT3G49310.1	0.858	0.00355871886120997	ath-miR5021
AT1G02570.1	AT3G49900.1	0.7674	0.00177935943060498	ath-miR5021
AT1G02570.1	AT3G49900.2	0.7674	0.00177935943060498	ath-miR5021
AT1G02570.1	AT3G52450.1	0.7311	0.00355871886120997	ath-miR5021
AT1G02570.1	AT3G56180.1	0.7855	0.00355871886120997	ath-miR5021
AT1G02570.1	AT3G57710.1	0.7946	0.00355871886120997	ath-miR5021
AT1G02570.1	AT3G59670.1	0.7281	0.00355871886120997	ath-miR5021
AT1G02570.1	AT3G63140.1	0.6707	0.00177935943060498	ath-miR5021
AT1G02570.1	AT4G00420.1	0.7795	0.00355871886120997	ath-miR5021
AT1G02570.1	AT4G00420.2	0.7795	0.00355871886120997	ath-miR5021
AT1G02570.1	AT4G00420.3	0.7795	0.00355871886120997	ath-miR5021
AT1G02570.1	AT4G03390.1	0.6677	0.00355871886120997	ath-miR5021
AT1G02570.1	AT4G12690.2	0.7311	0.00177935943060498	ath-miR5021
AT1G02570.1	AT4G16840.1	0.71	0.00177935943060498	ath-miR5021
AT1G02570.1	AT4G21230.1	0.7855	0.00177935943060498	ath-miR5021
AT1G02570.1	AT4G26095.1	0.6949	0.00177935943060498	ath-miR5021
AT1G02570.1	AT4G27450.1	0.6103	0.00177935943060498	ath-miR5021
AT1G02570.1	AT4G27652.1	0.6888	0.00177935943060498	ath-miR5021
AT1G02570.1	AT4G39890.1	0.6767	0.00177935943060498	ath-miR5021
AT1G02570.1	AT5G02190.1	0.9154	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G06790.1	0.8792	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G13290.1	0.8066	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G13290.2	0.8066	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G13290.3	0.8066	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G16020.1	0.8157	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G16620.1	0.7372	0.00533807829181494	ath-miR5021
AT1G02570.1	AT5G18150.1	0.6495	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G38830.1	0.6586	0.00177935943060498	ath-miR5021
AT1G02570.1	AT5G39320.1	0.7734	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G46220.1	0.6495	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G50810.1	0.8036	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G57340.1	0.8187	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G57340.2	0.8187	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G59080.1	0.7674	0.00533807829181494	ath-miR5021
AT1G02570.1	AT5G61010.2	0.7523	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G61900.3	0.8036	0.00177935943060498	ath-miR5021
AT1G02570.1	AT5G62520.1	0.7221	0.00177935943060498	ath-miR5021
AT1G02570.1	AT5G62520.2	0.7221	0.00177935943060498	ath-miR5021
AT1G02570.1	AT5G64760.1	0.6224	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G64760.2	0.6224	0.00355871886120997	ath-miR5021
AT1G02570.1	AT5G66050.1	0.713	0.00177935943060498	ath-miR5021
AT1G02570.1	AT5G66050.2	0.713	0.00177935943060498	ath-miR5021
AT1G02570.1	AT5G66850.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02860.1	AT1G14060.1	0.6929	0.00177935943060498	ath-miR827
AT1G02860.2	AT1G14060.1	0.6929	0.00177935943060498	ath-miR827
AT1G02880.1	AT1G04010.1	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G07640.3	0.6586	0.00177935943060498	ath-miR5021
AT1G02880.1	AT1G10470.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G13130.1	0.8218	0.00533807829181494	ath-miR5021
AT1G02880.1	AT1G14390.1	0.719	0.00177935943060498	ath-miR5021
AT1G02880.1	AT1G15520.1	0.6224	0.00177935943060498	ath-miR5021
AT1G02880.1	AT1G16858.1	0.8006	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G17340.1	0.8157	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G20180.1	0.7583	0.00177935943060498	ath-miR5021
AT1G02880.1	AT1G26440.2	0.7764	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G43020.1	0.9124	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G43020.3	0.9124	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G44608.1	0.7553	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G49620.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G50360.1	0.6647	0.00177935943060498	ath-miR5021
AT1G02880.1	AT1G57765.1	0.7311	0.00177935943060498	ath-miR5021
AT1G02880.1	AT1G57765.2	0.7311	0.00177935943060498	ath-miR5021
AT1G02880.1	AT1G58122.1	0.8308	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G64150.1	0.8489	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G67510.1	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.1	AT1G69210.1	0.8489	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G69210.2	0.8489	0.00533807829181494	ath-miR5021
AT1G02880.1	AT1G74890.1	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.1	AT1G75730.1	0.7855	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G76970.1	0.8157	0.00355871886120997	ath-miR5021
AT1G02880.1	AT1G77870.1	0.6495	0.00177935943060498	ath-miR5021
AT1G02880.1	AT2G05710.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.1	AT2G23460.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.1	AT2G23980.1	0.7311	0.00355871886120997	ath-miR5021
AT1G02880.1	AT2G27950.1	0.7039	0.00177935943060498	ath-miR5021
AT1G02880.1	AT2G28470.1	0.7009	0.00177935943060498	ath-miR5021
AT1G02880.1	AT2G28470.2	0.7009	0.00177935943060498	ath-miR5021
AT1G02880.1	AT2G30930.1	0.6858	0.00355871886120997	ath-miR5021
AT1G02880.1	AT2G38140.1	0.7674	0.00711743772241993	ath-miR5021
AT1G02880.1	AT2G43180.1	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.1	AT2G43180.2	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.1	AT2G43180.3	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.1	AT2G43180.4	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.1	AT2G47800.1	0.7976	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G01050.1	0.7372	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G02065.1	0.6556	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G02065.2	0.6556	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G02065.3	0.6556	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G05200.1	0.7281	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G05650.1	0.6888	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G06270.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G06530.2	0.8157	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G06530.3	0.8157	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G13730.1	0.7704	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G21650.1	0.6918	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G23290.2	0.6133	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G24090.1	0.8218	0.00533807829181494	ath-miR5021
AT1G02880.1	AT3G25130.1	0.71	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G26700.1	0.8036	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G27560.1	0.7946	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G43610.1	0.7704	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G47650.1	0.6224	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G49310.1	0.858	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G49900.1	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G49900.2	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.1	AT3G52450.1	0.7311	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G56180.1	0.7855	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G57710.1	0.7946	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G59670.1	0.7281	0.00355871886120997	ath-miR5021
AT1G02880.1	AT3G63140.1	0.6707	0.00177935943060498	ath-miR5021
AT1G02880.1	AT4G00420.1	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.1	AT4G00420.2	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.1	AT4G00420.3	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.1	AT4G03390.1	0.6677	0.00355871886120997	ath-miR5021
AT1G02880.1	AT4G12690.2	0.7311	0.00177935943060498	ath-miR5021
AT1G02880.1	AT4G16840.1	0.71	0.00177935943060498	ath-miR5021
AT1G02880.1	AT4G21230.1	0.7855	0.00177935943060498	ath-miR5021
AT1G02880.1	AT4G26095.1	0.6949	0.00177935943060498	ath-miR5021
AT1G02880.1	AT4G27450.1	0.6103	0.00177935943060498	ath-miR5021
AT1G02880.1	AT4G27652.1	0.6888	0.00177935943060498	ath-miR5021
AT1G02880.1	AT4G39890.1	0.6767	0.00177935943060498	ath-miR5021
AT1G02880.1	AT5G02190.1	0.9154	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G06790.1	0.8792	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G13290.1	0.8066	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G13290.2	0.8066	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G13290.3	0.8066	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G16020.1	0.8157	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G16620.1	0.7372	0.00533807829181494	ath-miR5021
AT1G02880.1	AT5G18150.1	0.6495	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G38830.1	0.6586	0.00177935943060498	ath-miR5021
AT1G02880.1	AT5G39320.1	0.7734	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G46220.1	0.6495	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G50810.1	0.8036	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G57340.1	0.8187	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G57340.2	0.8187	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G59080.1	0.7674	0.00533807829181494	ath-miR5021
AT1G02880.1	AT5G61010.2	0.7523	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G61900.3	0.8036	0.00177935943060498	ath-miR5021
AT1G02880.1	AT5G62520.1	0.7221	0.00177935943060498	ath-miR5021
AT1G02880.1	AT5G62520.2	0.7221	0.00177935943060498	ath-miR5021
AT1G02880.1	AT5G64760.1	0.6224	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G64760.2	0.6224	0.00355871886120997	ath-miR5021
AT1G02880.1	AT5G66050.1	0.713	0.00177935943060498	ath-miR5021
AT1G02880.1	AT5G66050.2	0.713	0.00177935943060498	ath-miR5021
AT1G02880.1	AT5G66850.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G04010.1	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G07640.3	0.6586	0.00177935943060498	ath-miR5021
AT1G02880.3	AT1G10470.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G13130.1	0.8218	0.00533807829181494	ath-miR5021
AT1G02880.3	AT1G14390.1	0.719	0.00177935943060498	ath-miR5021
AT1G02880.3	AT1G15520.1	0.6224	0.00177935943060498	ath-miR5021
AT1G02880.3	AT1G16858.1	0.8006	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G17340.1	0.8157	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G20180.1	0.7583	0.00177935943060498	ath-miR5021
AT1G02880.3	AT1G26440.2	0.7764	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G43020.1	0.9124	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G43020.3	0.9124	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G44608.1	0.7553	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G49620.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G50360.1	0.6647	0.00177935943060498	ath-miR5021
AT1G02880.3	AT1G57765.1	0.7311	0.00177935943060498	ath-miR5021
AT1G02880.3	AT1G57765.2	0.7311	0.00177935943060498	ath-miR5021
AT1G02880.3	AT1G58122.1	0.8308	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G64150.1	0.8489	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G67510.1	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.3	AT1G69210.1	0.8489	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G69210.2	0.8489	0.00533807829181494	ath-miR5021
AT1G02880.3	AT1G74890.1	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.3	AT1G75730.1	0.7855	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G76970.1	0.8157	0.00355871886120997	ath-miR5021
AT1G02880.3	AT1G77870.1	0.6495	0.00177935943060498	ath-miR5021
AT1G02880.3	AT2G05710.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.3	AT2G23460.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.3	AT2G23980.1	0.7311	0.00355871886120997	ath-miR5021
AT1G02880.3	AT2G27950.1	0.7039	0.00177935943060498	ath-miR5021
AT1G02880.3	AT2G28470.1	0.7009	0.00177935943060498	ath-miR5021
AT1G02880.3	AT2G28470.2	0.7009	0.00177935943060498	ath-miR5021
AT1G02880.3	AT2G30930.1	0.6858	0.00355871886120997	ath-miR5021
AT1G02880.3	AT2G38140.1	0.7674	0.00711743772241993	ath-miR5021
AT1G02880.3	AT2G43180.1	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.3	AT2G43180.2	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.3	AT2G43180.3	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.3	AT2G43180.4	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.3	AT2G47800.1	0.7976	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G01050.1	0.7372	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G02065.1	0.6556	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G02065.2	0.6556	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G02065.3	0.6556	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G05200.1	0.7281	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G05650.1	0.6888	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G06270.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G06530.2	0.8157	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G06530.3	0.8157	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G13730.1	0.7704	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G21650.1	0.6918	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G23290.2	0.6133	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G24090.1	0.8218	0.00533807829181494	ath-miR5021
AT1G02880.3	AT3G25130.1	0.71	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G26700.1	0.8036	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G27560.1	0.7946	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G43610.1	0.7704	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G47650.1	0.6224	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G49310.1	0.858	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G49900.1	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G49900.2	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.3	AT3G52450.1	0.7311	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G56180.1	0.7855	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G57710.1	0.7946	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G59670.1	0.7281	0.00355871886120997	ath-miR5021
AT1G02880.3	AT3G63140.1	0.6707	0.00177935943060498	ath-miR5021
AT1G02880.3	AT4G00420.1	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.3	AT4G00420.2	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.3	AT4G00420.3	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.3	AT4G03390.1	0.6677	0.00355871886120997	ath-miR5021
AT1G02880.3	AT4G12690.2	0.7311	0.00177935943060498	ath-miR5021
AT1G02880.3	AT4G16840.1	0.71	0.00177935943060498	ath-miR5021
AT1G02880.3	AT4G21230.1	0.7855	0.00177935943060498	ath-miR5021
AT1G02880.3	AT4G26095.1	0.6949	0.00177935943060498	ath-miR5021
AT1G02880.3	AT4G27450.1	0.6103	0.00177935943060498	ath-miR5021
AT1G02880.3	AT4G27652.1	0.6888	0.00177935943060498	ath-miR5021
AT1G02880.3	AT4G39890.1	0.6767	0.00177935943060498	ath-miR5021
AT1G02880.3	AT5G02190.1	0.9154	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G06790.1	0.8792	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G13290.1	0.8066	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G13290.2	0.8066	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G13290.3	0.8066	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G16020.1	0.8157	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G16620.1	0.7372	0.00533807829181494	ath-miR5021
AT1G02880.3	AT5G18150.1	0.6495	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G38830.1	0.6586	0.00177935943060498	ath-miR5021
AT1G02880.3	AT5G39320.1	0.7734	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G46220.1	0.6495	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G50810.1	0.8036	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G57340.1	0.8187	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G57340.2	0.8187	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G59080.1	0.7674	0.00533807829181494	ath-miR5021
AT1G02880.3	AT5G61010.2	0.7523	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G61900.3	0.8036	0.00177935943060498	ath-miR5021
AT1G02880.3	AT5G62520.1	0.7221	0.00177935943060498	ath-miR5021
AT1G02880.3	AT5G62520.2	0.7221	0.00177935943060498	ath-miR5021
AT1G02880.3	AT5G64760.1	0.6224	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G64760.2	0.6224	0.00355871886120997	ath-miR5021
AT1G02880.3	AT5G66050.1	0.713	0.00177935943060498	ath-miR5021
AT1G02880.3	AT5G66050.2	0.713	0.00177935943060498	ath-miR5021
AT1G02880.3	AT5G66850.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G04010.1	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G07640.3	0.6586	0.00177935943060498	ath-miR5021
AT1G02880.4	AT1G10470.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G13130.1	0.8218	0.00533807829181494	ath-miR5021
AT1G02880.4	AT1G14390.1	0.719	0.00177935943060498	ath-miR5021
AT1G02880.4	AT1G15520.1	0.6224	0.00177935943060498	ath-miR5021
AT1G02880.4	AT1G16858.1	0.8006	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G17340.1	0.8157	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G20180.1	0.7583	0.00177935943060498	ath-miR5021
AT1G02880.4	AT1G26440.2	0.7764	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G43020.1	0.9124	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G43020.3	0.9124	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G44608.1	0.7553	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G49620.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G50360.1	0.6647	0.00177935943060498	ath-miR5021
AT1G02880.4	AT1G57765.1	0.7311	0.00177935943060498	ath-miR5021
AT1G02880.4	AT1G57765.2	0.7311	0.00177935943060498	ath-miR5021
AT1G02880.4	AT1G58122.1	0.8308	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G64150.1	0.8489	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G67510.1	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.4	AT1G69210.1	0.8489	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G69210.2	0.8489	0.00533807829181494	ath-miR5021
AT1G02880.4	AT1G74890.1	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.4	AT1G75730.1	0.7855	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G76970.1	0.8157	0.00355871886120997	ath-miR5021
AT1G02880.4	AT1G77870.1	0.6495	0.00177935943060498	ath-miR5021
AT1G02880.4	AT2G05710.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.4	AT2G23460.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.4	AT2G23980.1	0.7311	0.00355871886120997	ath-miR5021
AT1G02880.4	AT2G27950.1	0.7039	0.00177935943060498	ath-miR5021
AT1G02880.4	AT2G28470.1	0.7009	0.00177935943060498	ath-miR5021
AT1G02880.4	AT2G28470.2	0.7009	0.00177935943060498	ath-miR5021
AT1G02880.4	AT2G30930.1	0.6858	0.00355871886120997	ath-miR5021
AT1G02880.4	AT2G38140.1	0.7674	0.00711743772241993	ath-miR5021
AT1G02880.4	AT2G43180.1	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.4	AT2G43180.2	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.4	AT2G43180.3	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.4	AT2G43180.4	0.7674	0.00355871886120997	ath-miR5021
AT1G02880.4	AT2G47800.1	0.7976	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G01050.1	0.7372	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G02065.1	0.6556	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G02065.2	0.6556	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G02065.3	0.6556	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G05200.1	0.7281	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G05650.1	0.6888	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G06270.1	0.8278	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G06530.2	0.8157	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G06530.3	0.8157	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G13730.1	0.7704	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G21650.1	0.6918	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G23290.2	0.6133	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G24090.1	0.8218	0.00533807829181494	ath-miR5021
AT1G02880.4	AT3G25130.1	0.71	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G26700.1	0.8036	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G27560.1	0.7946	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G43610.1	0.7704	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G47650.1	0.6224	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G49310.1	0.858	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G49900.1	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G49900.2	0.7674	0.00177935943060498	ath-miR5021
AT1G02880.4	AT3G52450.1	0.7311	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G56180.1	0.7855	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G57710.1	0.7946	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G59670.1	0.7281	0.00355871886120997	ath-miR5021
AT1G02880.4	AT3G63140.1	0.6707	0.00177935943060498	ath-miR5021
AT1G02880.4	AT4G00420.1	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.4	AT4G00420.2	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.4	AT4G00420.3	0.7795	0.00355871886120997	ath-miR5021
AT1G02880.4	AT4G03390.1	0.6677	0.00355871886120997	ath-miR5021
AT1G02880.4	AT4G12690.2	0.7311	0.00177935943060498	ath-miR5021
AT1G02880.4	AT4G16840.1	0.71	0.00177935943060498	ath-miR5021
AT1G02880.4	AT4G21230.1	0.7855	0.00177935943060498	ath-miR5021
AT1G02880.4	AT4G26095.1	0.6949	0.00177935943060498	ath-miR5021
AT1G02880.4	AT4G27450.1	0.6103	0.00177935943060498	ath-miR5021
AT1G02880.4	AT4G27652.1	0.6888	0.00177935943060498	ath-miR5021
AT1G02880.4	AT4G39890.1	0.6767	0.00177935943060498	ath-miR5021
AT1G02880.4	AT5G02190.1	0.9154	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G06790.1	0.8792	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G13290.1	0.8066	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G13290.2	0.8066	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G13290.3	0.8066	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G16020.1	0.8157	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G16620.1	0.7372	0.00533807829181494	ath-miR5021
AT1G02880.4	AT5G18150.1	0.6495	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G38830.1	0.6586	0.00177935943060498	ath-miR5021
AT1G02880.4	AT5G39320.1	0.7734	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G46220.1	0.6495	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G50810.1	0.8036	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G57340.1	0.8187	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G57340.2	0.8187	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G59080.1	0.7674	0.00533807829181494	ath-miR5021
AT1G02880.4	AT5G61010.2	0.7523	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G61900.3	0.8036	0.00177935943060498	ath-miR5021
AT1G02880.4	AT5G62520.1	0.7221	0.00177935943060498	ath-miR5021
AT1G02880.4	AT5G62520.2	0.7221	0.00177935943060498	ath-miR5021
AT1G02880.4	AT5G64760.1	0.6224	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G64760.2	0.6224	0.00355871886120997	ath-miR5021
AT1G02880.4	AT5G66050.1	0.713	0.00177935943060498	ath-miR5021
AT1G02880.4	AT5G66050.2	0.713	0.00177935943060498	ath-miR5021
AT1G02880.4	AT5G66850.1	0.8278	0.00355871886120997	ath-miR5021
AT1G03190.1	AT1G04010.1	0.7795	0.00355871886120997	ath-miR5021
AT1G03190.1	AT1G07640.3	0.6586	0.00177935943060498	ath-miR5021
AT1G03190.1	AT1G10470.1	0.8278	0.00355871886120997	ath-miR5021
